Date,Open,High,Low,Close,Adj Close,Volume
2015-11-20,408.500000,410.700012,401.350006,402.850006,401.435760,5420173
2015-11-23,400.350006,404.399994,396.500000,402.100006,400.688416,4658448
2015-11-24,399.100006,406.500000,397.049988,400.950012,399.542450,5624579
2015-11-26,404.750000,426.450012,404.000000,424.399994,422.910095,15070353
2015-11-27,425.549988,431.899994,416.450012,417.649994,416.183807,9720127
2015-11-30,419.899994,429.600006,418.000000,423.500000,422.013275,9901753
2015-12-01,427.000000,427.000000,416.100006,417.350006,415.884888,6402692
2015-12-02,415.899994,418.899994,410.299988,413.149994,411.699585,6543300
2015-12-03,408.700012,411.899994,404.250000,405.600006,404.176086,5999323
2015-12-04,402.500000,411.500000,398.700012,399.950012,398.545929,8477407
2015-12-07,402.899994,403.000000,395.299988,399.149994,397.748749,6156323
2015-12-08,396.950012,406.950012,396.100006,402.399994,400.987335,7851653
2015-12-09,402.799988,405.000000,392.750000,393.950012,392.567017,6103583
2015-12-10,401.200012,401.200012,385.250000,389.600006,388.232300,10684178
2015-12-11,390.899994,392.649994,375.299988,377.950012,376.623169,6537672
2015-12-14,369.750000,373.500000,360.500000,371.600006,370.295471,12682481
2015-12-15,371.250000,380.950012,365.500000,379.500000,378.167755,7717531
2015-12-16,375.899994,385.000000,372.850006,380.450012,379.114410,11874858
2015-12-17,385.000000,387.000000,376.049988,382.950012,381.605621,7604665
2015-12-18,381.899994,384.799988,376.799988,378.250000,376.922119,6454322
2015-12-21,379.100006,382.549988,377.500000,380.149994,378.815430,4015631
2015-12-22,380.899994,382.799988,377.200012,378.100006,376.772644,3802024
2015-12-23,379.899994,380.850006,377.500000,378.450012,377.121429,3953766
2015-12-24,380.899994,384.750000,377.600006,382.399994,381.057526,4568751
2015-12-28,384.899994,395.000000,383.750000,394.000000,392.616821,7166351
2015-12-29,392.899994,397.500000,388.750000,391.850006,390.474396,7359611
2015-12-30,392.000000,395.000000,390.500000,393.450012,392.068787,4866177
2015-12-31,394.000000,395.750000,389.149994,391.299988,389.926300,6410622
2016-01-01,392.500000,403.000000,373.000000,401.899994,400.489105,4377363
2016-01-04,400.000000,400.100006,375.049988,377.049988,375.726318,7822660
2016-01-05,381.049988,382.450012,372.100006,374.450012,373.135468,6901068
2016-01-06,374.250000,375.500000,364.600006,365.899994,364.615479,7211230
2016-01-07,356.250000,358.000000,338.100006,343.549988,342.343933,11782307
2016-01-08,345.600006,355.850006,345.600006,353.350006,352.109558,8770370
2016-01-11,343.899994,364.750000,341.649994,360.200012,358.935516,10576721
2016-01-12,362.700012,363.950012,351.600006,355.000000,353.753754,8363062
2016-01-13,360.450012,369.799988,356.299988,364.600006,363.320038,14191511
2016-01-14,356.100006,359.399994,346.799988,354.299988,353.056183,10673343
2016-01-15,353.899994,353.899994,339.350006,341.299988,340.101807,6557584
2016-01-18,341.000000,343.299988,334.399994,340.200012,339.005707,6285144
2016-01-19,343.000000,357.200012,342.000000,354.149994,352.906708,7304555
2016-01-20,349.649994,349.649994,338.799988,342.250000,341.048492,9156596
2016-01-21,340.649994,344.149994,323.000000,328.549988,327.396606,16524035
2016-01-22,335.500000,345.899994,331.500000,339.500000,338.308136,9595392
2016-01-25,345.500000,345.500000,331.149994,332.600006,331.432404,6106931
2016-01-27,338.000000,341.000000,333.200012,337.049988,335.866760,8333202
2016-01-28,336.299988,341.399994,332.299988,334.200012,333.026794,13153617
2016-01-29,332.000000,340.600006,324.200012,336.899994,335.717285,10350998
2016-02-01,338.750000,342.399994,332.250000,338.500000,337.311676,6563774
2016-02-02,343.799988,344.700012,327.700012,329.549988,328.393066,9179304
2016-02-03,325.549988,325.950012,317.049988,320.299988,319.175537,6685445
2016-02-04,325.299988,329.299988,321.200012,325.500000,324.357300,6086981
2016-02-05,330.500000,339.000000,326.649994,337.100006,335.916595,9236577
2016-02-08,334.950012,334.950012,321.350006,323.500000,322.364349,6974342
2016-02-09,319.500000,322.649994,308.799988,310.649994,309.559418,12489713
2016-02-10,309.850006,309.950012,288.250000,291.549988,290.526459,21756193
2016-02-11,298.500000,300.000000,265.799988,276.350006,275.379852,21632886
2016-02-12,281.000000,303.950012,271.600006,298.350006,297.302612,21542152
2016-02-15,297.899994,320.750000,297.700012,317.250000,316.136261,18888699
2016-02-16,319.399994,324.200012,298.899994,301.149994,300.092773,13598374
2016-02-17,302.950012,313.500000,298.649994,310.149994,309.061188,13717526
2016-02-18,315.149994,319.100006,306.200012,314.000000,312.897675,12498247
2016-02-19,312.100006,320.000000,311.100006,318.200012,317.082947,7706462
2016-02-22,320.000000,324.200012,313.600006,318.850006,317.730652,8699779
2016-02-23,324.000000,324.750000,314.450012,318.549988,317.431671,11635881
2016-02-24,316.000000,316.000000,304.750000,306.299988,305.224701,7629905
2016-02-25,309.799988,312.200012,296.200012,298.200012,297.153137,12959812
2016-02-26,303.200012,305.200012,297.600006,301.799988,300.740479,9181680
2016-02-29,303.200012,305.750000,290.250000,299.700012,298.647888,12607181
2016-03-01,301.100006,317.000000,301.100006,315.350006,314.242950,11440045
2016-03-02,322.899994,326.000000,314.350006,317.100006,315.986786,12418149
2016-03-03,324.500000,339.799988,321.500000,336.700012,335.517975,12844057
2016-03-04,340.149994,348.750000,338.649994,343.500000,342.294098,8197520
2016-03-08,346.500000,353.750000,341.500000,346.049988,344.835144,7888999
2016-03-09,339.899994,349.000000,336.000000,347.700012,346.479401,6383925
2016-03-10,347.000000,353.600006,341.399994,348.500000,347.276550,7443048
2016-03-11,348.500000,355.899994,345.149994,354.250000,353.006378,7641330
2016-03-14,359.899994,370.549988,358.950012,366.450012,365.163574,13066837
2016-03-15,366.899994,370.700012,359.549988,360.399994,359.134766,9800731
2016-03-16,359.950012,362.750000,353.299988,359.549988,358.287750,7554537
2016-03-17,366.899994,367.399994,358.600006,360.899994,359.632996,6914296
2016-03-18,362.500000,367.799988,362.500000,366.049988,364.764923,6594019
2016-03-21,367.250000,375.500000,365.750000,374.700012,373.384583,9325793
2016-03-22,376.950012,381.500000,370.399994,377.200012,375.875824,8909026
2016-03-23,378.000000,379.450012,374.049988,377.000000,375.676514,5766182
2016-03-28,375.500000,375.500000,361.500000,363.299988,362.024597,8062793
2016-03-29,364.000000,378.950012,363.049988,372.450012,371.142487,9364810
2016-03-30,380.500000,391.500000,376.799988,388.600006,387.235779,10295891
2016-03-31,387.899994,393.600006,380.500000,386.600006,385.242828,10738707
2016-04-01,386.399994,386.399994,377.700012,379.649994,378.317200,5683771
2016-04-04,385.950012,391.000000,382.399994,388.399994,387.036499,6011729
2016-04-05,386.000000,386.000000,369.000000,370.500000,369.199310,6058241
2016-04-06,373.700012,382.399994,372.049988,376.700012,375.377563,7323269
2016-04-07,375.950012,384.799988,370.299988,375.200012,373.882843,8724110
2016-04-08,375.500000,380.049988,370.500000,371.450012,370.145996,4860484
2016-04-11,373.950012,387.799988,373.899994,386.649994,385.292633,6827449
2016-04-12,387.950012,397.399994,387.149994,395.799988,394.410492,7702684
2016-04-13,400.000000,411.750000,398.149994,408.750000,407.315063,12373115
2016-04-18,407.649994,409.899994,402.500000,407.350006,405.919952,5571076
2016-04-20,407.000000,410.350006,400.649994,404.100006,402.681366,7589901
2016-04-21,408.700012,417.200012,406.000000,411.500000,410.055389,9211869
2016-04-22,412.100006,420.500000,408.000000,417.000000,415.536072,5995998
2016-04-25,417.600006,417.600006,410.000000,412.200012,410.752960,3272996
2016-04-26,408.649994,423.649994,405.049988,419.049988,417.578888,6998505
2016-04-27,418.950012,425.250000,414.649994,418.549988,417.080627,6227941
2016-04-28,418.799988,420.950012,409.700012,411.350006,409.905914,7546101
2016-04-29,410.000000,413.700012,403.049988,408.350006,406.916443,6251095
2016-05-02,407.950012,410.450012,402.500000,407.700012,406.268768,4178821
2016-05-03,410.899994,422.000000,407.799988,409.649994,408.211884,9620804
2016-05-04,405.500000,405.500000,380.100006,381.799988,380.459625,12069134
2016-05-05,384.000000,396.049988,383.149994,391.149994,389.776825,9601341
2016-05-06,388.600006,400.899994,384.500000,398.700012,397.300354,9953672
2016-05-09,400.350006,405.200012,395.149994,403.350006,401.933990,8700283
2016-05-10,400.799988,400.799988,387.149994,388.950012,387.584564,9166453
2016-05-11,384.799988,391.950012,376.100006,379.850006,378.516510,11595875
2016-05-12,379.000000,388.600006,379.000000,387.049988,385.691223,6506343
2016-05-13,391.250000,394.000000,385.500000,389.950012,388.581055,14027896
2016-05-16,393.799988,396.700012,389.000000,392.700012,391.321411,8248193
2016-05-17,392.600006,395.000000,386.600006,389.700012,388.331909,9425555
2016-05-18,383.500000,387.350006,381.600006,384.850006,383.498962,8589315
2016-05-19,386.250000,393.299988,381.950012,386.899994,385.541748,10988676
2016-05-20,386.700012,392.700012,383.500000,384.450012,383.100372,6537509
2016-05-23,388.549988,389.950012,380.100006,381.750000,380.409851,8153090
2016-05-24,383.799988,391.750000,382.649994,389.100006,387.734039,10568106
2016-05-25,394.000000,399.950012,394.000000,397.000000,395.606323,8897382
2016-05-26,400.500000,402.000000,396.750000,399.250000,397.848419,8469732
2016-05-27,400.000000,405.000000,396.000000,403.899994,402.482056,9035525
2016-05-30,404.799988,423.600006,401.299988,421.250000,419.771179,15767133
2016-05-31,456.000000,464.899994,445.000000,459.649994,458.036346,110744326
2016-06-01,455.750000,458.299988,445.000000,449.200012,447.623047,10389215
2016-06-02,444.100006,460.500000,444.100006,453.450012,451.858154,13674434
2016-06-03,458.049988,461.799988,452.500000,453.950012,452.356384,11672544
2016-06-06,457.799988,465.000000,450.200012,460.500000,458.883362,9356808
2016-06-07,466.450012,466.450012,459.000000,463.049988,461.424408,12568902
2016-06-08,465.500000,468.799988,463.200012,466.149994,464.513519,10467158
2016-06-09,469.450012,470.250000,465.000000,467.149994,465.510010,8525017
2016-06-10,466.750000,466.750000,454.500000,456.950012,455.345856,7039858
2016-06-13,451.000000,451.399994,436.700012,444.250000,442.690430,9507282
2016-06-14,446.899994,453.850006,441.149994,448.399994,446.825867,9615226
2016-06-15,449.899994,453.000000,447.250000,452.100006,450.512878,5704865
2016-06-16,449.700012,455.500000,446.049988,454.350006,452.754974,7255454
2016-06-17,461.000000,465.750000,457.299988,464.399994,462.769653,7836702
2016-06-20,464.750000,484.200012,460.250000,482.049988,480.357697,9261350
2016-06-21,484.000000,486.200012,477.600006,484.899994,483.197693,8907801
2016-06-22,483.049988,484.799988,468.049988,472.700012,471.040558,7660165
2016-06-23,476.100006,489.899994,476.100006,487.950012,486.237030,9628216
2016-06-24,439.200012,453.750000,421.250000,449.399994,447.822327,40998600
2016-06-27,451.799988,457.250000,443.600006,448.950012,447.373932,12450283
2016-06-28,448.000000,448.000000,433.000000,440.399994,438.853943,10190394
2016-06-29,447.100006,449.799988,445.399994,447.250000,445.679901,6285461
2016-06-30,454.299988,462.250000,451.549988,459.250000,457.637756,13214064
2016-07-01,463.600006,464.750000,454.700012,457.899994,456.292511,7027759
2016-07-04,467.000000,474.850006,467.000000,469.500000,467.851776,8413087
2016-07-05,468.500000,469.000000,459.500000,460.899994,459.281982,4934087
2016-07-07,460.950012,465.450012,454.100006,455.149994,453.552155,6580663
2016-07-08,464.299988,468.200012,462.649994,466.299988,464.662994,9263727
2016-07-11,472.100006,486.799988,472.100006,484.600006,482.898773,10477166
2016-07-12,486.000000,488.649994,481.100006,484.299988,482.599792,6767972
2016-07-13,485.950012,488.100006,477.950012,481.100006,479.411072,5855718
2016-07-14,480.100006,489.299988,478.950012,486.100006,484.393524,5983007
2016-07-15,480.000000,501.700012,479.649994,494.000000,492.265778,8889558
2016-07-18,495.000000,505.000000,490.000000,492.649994,491.119324,7463954
2016-07-19,493.899994,503.500000,493.450012,499.250000,497.698822,7665519
2016-07-20,496.299988,502.450012,492.450012,493.899994,492.365448,5697901
2016-07-21,498.450012,500.000000,489.700012,491.049988,489.524292,3658371
2016-07-22,494.450012,508.450012,493.500000,507.200012,505.624146,5588143
2016-07-25,505.500000,510.950012,503.350006,509.000000,507.418518,4638151
2016-07-26,506.049988,513.349976,502.100006,503.250000,501.686401,6187499
2016-07-27,507.750000,513.049988,505.500000,510.100006,508.515106,5193425
